date,city,store,product_category,unit_price,quantity,total_sales,year,month
2024-08-11,Cologne,Aldi,Beverages,3.41,16,54.56,2024,8
2024-07-24,Frankfurt,Edeka,Dairy,3.45,14,48.3,2024,7
2023-08-17,Berlin,Aldi,Household,12.77,14,178.78,2023,8
2024-08-25,Berlin,Aldi,Dairy,4.3,13,55.9,2024,8
2024-01-30,Hamburg,Lidl,Household,8.1,8,64.8,2024,1
2024-05-27,Stuttgart,REWE,Produce,3.43,3,10.29,2024,5
2023-07-16,Hamburg,Edeka,Dairy,3.53,9,31.77,2023,7
2023-10-01,Munich,Edeka,Bakery,2.43,3,7.29,2023,10
2024-08-12,Leipzig,Edeka,Bakery,3.44,20,68.8,2024,8
2024-10-14,Berlin,REWE,Snacks,0.75,18,13.5,2024,10
2024-08-05,Stuttgart,Edeka,Household,11.06,18,199.08,2024,8
2024-07-15,Munich,Aldi,Household,4.31,2,8.62,2024,7
2024-01-07,Munich,REWE,Snacks,1.82,13,23.66,2024,1
2023-03-21,Cologne,Edeka,Bakery,3.44,20,68.8,2023,3
2023-08-23,Hamburg,REWE,Dairy,3.78,9,34.02,2023,8
2023-10-14,Munich,Aldi,Dairy,2.49,1,2.49,2023,10
2024-10-28,Cologne,Lidl,Household,2.41,19,45.79,2024,10
2024-07-25,Cologne,REWE,Beverages,2.88,10,28.8,2024,7
2024-06-28,Stuttgart,Lidl,Dairy,2.06,10,20.6,2024,6
2024-03-12,Hamburg,REWE,Produce,1.4,19,26.6,2024,3
2023-05-07,Hamburg,Aldi,Produce,1.09,20,21.8,2023,5
2024-12-12,Berlin,Lidl,Dairy,1.97,19,37.43,2024,12
2024-02-21,Munich,Edeka,Snacks,1.85,17,31.45,2024,2
2024-09-29,Cologne,Edeka,Snacks,2.74,12,32.88,2024,9
2023-02-10,Berlin,Lidl,Snacks,2.29,16,36.64,2023,2
2024-04-13,Stuttgart,REWE,Produce,3.03,12,36.36,2024,4
2023-10-24,Munich,Lidl,Bakery,3.51,20,70.2,2023,10
2024-08-19,Munich,Edeka,Household,13.72,20,274.4,2024,8
2024-08-23,Berlin,REWE,Beverages,3.0,20,60.0,2024,8
2023-02-11,Cologne,Lidl,Household,12.96,9,116.64,2023,2
2024-09-23,Berlin,REWE,Snacks,3.0,16,48.0,2024,9
2023-10-06,Munich,REWE,Dairy,1.64,20,32.8,2023,10
2024-04-03,Berlin,Aldi,Bakery,0.96,1,0.96,2024,4
2023-02-02,Berlin,Aldi,Beverages,5.61,16,89.76,2023,2
2023-10-03,Stuttgart,REWE,Bakery,3.95,15,59.25,2023,10
2024-10-26,Munich,Edeka,Dairy,3.01,20,60.2,2024,10
2023-03-31,Hamburg,Edeka,Bakery,1.9,11,20.9,2023,3
2024-09-07,Stuttgart,REWE,Beverages,4.31,1,4.31,2024,9
2024-06-07,Leipzig,REWE,Dairy,0.99,3,2.97,2024,6
2023-06-09,Cologne,Aldi,Produce,3.88,14,54.32,2023,6
2024-04-02,Munich,Edeka,Bakery,1.46,15,21.9,2024,4
2024-12-08,Stuttgart,Aldi,Dairy,1.16,9,10.44,2024,12
2024-02-03,Leipzig,Edeka,Bakery,3.68,18,66.24,2024,2
2023-04-01,Stuttgart,Edeka,Dairy,2.87,7,20.09,2023,4
2024-12-09,Hamburg,Lidl,Snacks,2.07,10,20.7,2024,12
2024-08-03,Berlin,REWE,Bakery,2.77,9,24.93,2024,8
2024-04-10,Hamburg,Lidl,Snacks,3.49,16,55.84,2024,4
2023-08-08,Munich,Edeka,Snacks,1.24,12,14.88,2023,8
2024-02-23,Stuttgart,Aldi,Produce,1.45,1,1.45,2024,2
2024-01-14,Stuttgart,REWE,Snacks,2.68,4,10.72,2024,1
2024-12-26,Munich,Lidl,Bakery,3.44,15,51.6,2024,12
2024-03-22,Leipzig,Edeka,Bakery,3.8,16,60.8,2024,3
2023-05-26,Berlin,Edeka,Beverages,5.0,4,20.0,2023,5
2023-08-21,Leipzig,Lidl,Snacks,2.17,8,17.36,2023,8
2024-01-06,Stuttgart,REWE,Household,11.28,3,33.84,2024,1
2023-08-22,Munich,Lidl,Produce,2.9,5,14.5,2023,8
2024-12-26,Leipzig,Lidl,Dairy,3.23,20,64.6,2024,12
2024-01-02,Frankfurt,Aldi,Dairy,1.09,4,4.36,2024,1
2024-04-25,Hamburg,Aldi,Dairy,3.19,11,35.09,2024,4
2024-07-26,Frankfurt,Lidl,Produce,1.93,8,15.44,2024,7
2023-12-29,Frankfurt,Lidl,Produce,2.92,3,8.76,2023,12
2024-08-12,Hamburg,Edeka,Beverages,1.67,12,20.04,2024,8
2024-05-25,Munich,REWE,Beverages,3.74,12,44.88,2024,5
2023-04-05,Hamburg,Edeka,Dairy,3.26,10,32.6,2023,4
2023-08-04,Berlin,Aldi,Snacks,1.26,1,1.26,2023,8
2024-12-25,Frankfurt,REWE,Produce,0.94,19,17.86,2024,12
2024-12-12,Stuttgart,REWE,Snacks,1.76,4,7.04,2024,12
2024-06-26,Frankfurt,Aldi,Beverages,3.27,8,26.16,2024,6
2023-05-15,Leipzig,Edeka,Snacks,2.49,18,44.82,2023,5
2023-03-24,Munich,Lidl,Bakery,1.37,7,9.59,2023,3
2024-01-26,Hamburg,Lidl,Produce,2.62,8,20.96,2024,1
2023-02-16,Stuttgart,REWE,Produce,4.62,18,83.16,2023,2
2024-01-27,Leipzig,REWE,Dairy,2.34,4,9.36,2024,1
2024-12-18,Cologne,Lidl,Household,4.24,5,21.2,2024,12
2024-01-20,Stuttgart,REWE,Dairy,3.91,9,35.19,2024,1
2024-01-16,Munich,Lidl,Dairy,2.37,20,47.4,2024,1
2023-03-18,Munich,Aldi,Bakery,2.82,11,31.02,2023,3
2023-09-16,Munich,Aldi,Dairy,4.06,3,12.18,2023,9
2024-08-26,Leipzig,Lidl,Dairy,3.1,18,55.8,2024,8
2024-02-03,Hamburg,REWE,Produce,4.3,2,8.6,2024,2
2023-04-10,Munich,Aldi,Household,10.46,1,10.46,2023,4
2024-05-15,Leipzig,Lidl,Snacks,2.98,19,56.62,2024,5
2024-01-18,Berlin,Lidl,Produce,2.55,14,35.7,2024,1
2024-12-07,Berlin,REWE,Snacks,3.44,10,34.4,2024,12
2023-07-11,Frankfurt,REWE,Produce,2.94,1,2.94,2023,7
2024-08-02,Frankfurt,Edeka,Bakery,2.98,17,50.66,2024,8
2024-08-24,Hamburg,REWE,Snacks,1.24,18,22.32,2024,8
2023-12-11,Cologne,Aldi,Bakery,2.12,2,4.24,2023,12
2023-01-10,Frankfurt,Aldi,Produce,2.6,17,44.2,2023,1
2023-09-21,Frankfurt,Aldi,Beverages,5.13,5,25.65,2023,9
2023-09-25,Frankfurt,Lidl,Bakery,3.28,7,22.96,2023,9
2024-09-21,Stuttgart,Lidl,Dairy,2.81,14,39.34,2024,9
2024-07-24,Leipzig,Lidl,Beverages,5.03,13,65.39,2024,7
2023-07-14,Frankfurt,Aldi,Produce,4.15,9,37.35,2023,7
2024-07-15,Munich,Edeka,Beverages,4.3,5,21.5,2024,7
2024-02-11,Frankfurt,Lidl,Bakery,3.82,6,22.92,2024,2
2023-10-23,Stuttgart,Edeka,Beverages,5.28,17,89.76,2023,10
2023-04-07,Hamburg,Lidl,Produce,1.48,6,8.88,2023,4
2024-04-06,Stuttgart,Aldi,Beverages,2.73,7,19.11,2024,4
2024-09-30,Munich,Edeka,Bakery,1.2,6,7.2,2024,9
2023-03-28,Stuttgart,Lidl,Snacks,1.89,20,37.8,2023,3
2023-03-18,Munich,Aldi,Snacks,1.65,8,13.2,2023,3
2024-12-16,Hamburg,Lidl,Household,12.19,7,85.33,2024,12
2024-04-27,Cologne,REWE,Household,12.46,2,24.92,2024,4
2023-05-26,Frankfurt,Aldi,Bakery,2.26,9,20.34,2023,5
2024-10-22,Berlin,Lidl,Produce,2.79,1,2.79,2024,10
2023-04-21,Cologne,Edeka,Beverages,5.38,6,32.28,2023,4
2024-10-02,Frankfurt,Lidl,Dairy,2.76,12,33.12,2024,10
2024-11-08,Berlin,Edeka,Household,14.11,16,225.76,2024,11
2023-10-24,Munich,REWE,Bakery,3.47,18,62.46,2023,10
2024-03-01,Stuttgart,REWE,Beverages,3.26,1,3.26,2024,3
2024-10-10,Munich,Edeka,Produce,4.71,13,61.23,2024,10
2023-11-30,Munich,Lidl,Household,12.19,12,146.28,2023,11
2024-06-06,Frankfurt,Edeka,Beverages,5.79,17,98.43,2024,6
2024-08-05,Hamburg,REWE,Produce,1.44,17,24.48,2024,8
2024-11-01,Munich,REWE,Bakery,3.01,17,51.17,2024,11
2024-12-28,Leipzig,REWE,Beverages,5.6,5,28.0,2024,12
2024-06-21,Munich,Edeka,Dairy,0.81,7,5.67,2024,6
2023-06-11,Munich,REWE,Household,3.27,5,16.35,2023,6
2024-03-05,Stuttgart,Lidl,Dairy,1.25,16,20.0,2024,3
2024-09-05,Frankfurt,Edeka,Beverages,3.03,4,12.12,2024,9
2023-03-10,Berlin,REWE,Bakery,3.6,9,32.4,2023,3
2023-05-13,Cologne,Edeka,Snacks,2.04,19,38.76,2023,5
2023-07-08,Munich,REWE,Produce,0.87,17,14.79,2023,7
2024-12-23,Cologne,Aldi,Snacks,1.31,2,2.62,2024,12
2024-11-08,Hamburg,REWE,Produce,2.07,14,28.98,2024,11
2024-07-26,Hamburg,Lidl,Produce,4.47,11,49.17,2024,7
2023-10-06,Leipzig,Aldi,Produce,1.4,11,15.4,2023,10
2024-03-05,Hamburg,Edeka,Snacks,2.67,1,2.67,2024,3
2024-09-16,Munich,REWE,Dairy,3.94,12,47.28,2024,9
2024-06-25,Cologne,Aldi,Dairy,2.7,20,54.0,2024,6
2023-06-10,Berlin,Edeka,Dairy,3.08,10,30.8,2023,6
2024-03-28,Frankfurt,Aldi,Bakery,2.53,18,45.54,2024,3
2023-06-19,Cologne,Lidl,Snacks,2.83,18,50.94,2023,6
2024-11-28,Frankfurt,Edeka,Produce,2.85,13,37.05,2024,11
2023-02-26,Leipzig,Lidl,Bakery,3.82,18,68.76,2023,2
2023-08-28,Cologne,REWE,Bakery,3.57,5,17.85,2023,8
2023-12-24,Munich,Edeka,Snacks,2.8,2,5.6,2023,12
2023-07-20,Berlin,Aldi,Beverages,2.66,1,2.66,2023,7
2024-03-19,Munich,Aldi,Household,9.84,8,78.72,2024,3
2023-10-29,Hamburg,Edeka,Beverages,1.64,11,18.04,2023,10
2023-04-16,Berlin,Aldi,Dairy,2.27,11,24.97,2023,4
2023-04-11,Stuttgart,Edeka,Dairy,2.8,4,11.2,2023,4
2023-04-07,Stuttgart,Lidl,Dairy,2.08,6,12.48,2023,4
2024-10-26,Cologne,Lidl,Beverages,1.46,11,16.06,2024,10
2023-01-29,Leipzig,Lidl,Household,6.06,7,42.42,2023,1
2024-05-20,Munich,Lidl,Bakery,3.75,2,7.5,2024,5
2024-10-26,Frankfurt,REWE,Bakery,2.75,12,33.0,2024,10
2024-03-13,Munich,Edeka,Bakery,1.43,11,15.73,2024,3
2024-01-14,Munich,Edeka,Dairy,3.74,2,7.48,2024,1
2023-03-14,Cologne,REWE,Household,13.78,10,137.8,2023,3
2023-09-11,Cologne,Aldi,Beverages,3.8,18,68.4,2023,9
2024-05-30,Hamburg,REWE,Household,7.62,4,30.48,2024,5
2024-07-03,Leipzig,Aldi,Household,6.68,18,120.24,2024,7
2023-01-20,Berlin,Aldi,Dairy,1.41,12,16.92,2023,1
2024-09-16,Munich,Lidl,Produce,0.75,3,2.25,2024,9
2024-06-18,Frankfurt,Edeka,Dairy,1.6,19,30.4,2024,6
2024-02-25,Stuttgart,Lidl,Produce,2.68,5,13.4,2024,2
2024-03-21,Stuttgart,REWE,Household,2.67,12,32.04,2024,3
2023-05-16,Cologne,REWE,Produce,4.91,17,83.47,2023,5
2024-05-19,Cologne,REWE,Beverages,4.48,4,17.92,2024,5
2023-10-28,Hamburg,Aldi,Household,6.47,2,12.94,2023,10
2024-08-31,Berlin,Aldi,Bakery,2.17,7,15.19,2024,8
2023-02-02,Stuttgart,Lidl,Snacks,3.47,12,41.64,2023,2
2024-10-08,Hamburg,REWE,Dairy,2.11,18,37.98,2024,10
2023-10-05,Cologne,Edeka,Beverages,1.77,15,26.55,2023,10
2023-05-13,Leipzig,Lidl,Dairy,2.41,8,19.28,2023,5
2024-06-10,Frankfurt,REWE,Produce,1.39,2,2.78,2024,6
2023-05-06,Hamburg,REWE,Bakery,2.68,20,53.6,2023,5
2023-12-11,Leipzig,Lidl,Bakery,2.02,13,26.26,2023,12
2023-01-17,Munich,Aldi,Snacks,1.44,2,2.88,2023,1
2024-07-15,Cologne,REWE,Produce,1.82,5,9.1,2024,7
2024-10-08,Cologne,Lidl,Snacks,3.39,5,16.95,2024,10
2024-09-21,Hamburg,REWE,Dairy,2.2,17,37.4,2024,9
2024-01-13,Frankfurt,Aldi,Bakery,3.8,3,11.4,2024,1
2023-03-01,Hamburg,Lidl,Bakery,2.57,1,2.57,2023,3
2024-09-28,Leipzig,Aldi,Snacks,2.28,4,9.12,2024,9
2024-04-11,Frankfurt,REWE,Household,3.09,11,33.99,2024,4
2024-09-19,Cologne,Edeka,Household,14.7,1,14.7,2024,9
2024-01-26,Leipzig,Aldi,Household,8.82,1,8.82,2024,1
2024-11-15,Hamburg,Edeka,Produce,4.33,11,47.63,2024,11
2023-07-06,Berlin,REWE,Bakery,3.0,2,6.0,2023,7
2024-05-12,Stuttgart,REWE,Beverages,3.44,6,20.64,2024,5
2024-08-22,Hamburg,REWE,Household,10.98,15,164.7,2024,8
2024-12-15,Hamburg,Lidl,Beverages,1.55,16,24.8,2024,12
2023-12-27,Leipzig,Aldi,Produce,0.76,4,3.04,2023,12
2024-03-24,Berlin,Aldi,Produce,2.1,3,6.3,2024,3
2024-11-24,Berlin,Lidl,Household,4.48,12,53.76,2024,11
2024-11-10,Munich,Lidl,Snacks,3.18,9,28.62,2024,11
2023-06-30,Berlin,Aldi,Produce,1.85,15,27.75,2023,6
2023-05-10,Frankfurt,REWE,Snacks,2.55,19,48.45,2023,5
2023-05-29,Stuttgart,Aldi,Produce,4.6,6,27.6,2023,5
2024-04-16,Stuttgart,REWE,Beverages,1.31,4,5.24,2024,4
2024-12-21,Munich,Edeka,Bakery,3.07,19,58.33,2024,12
2024-09-14,Frankfurt,Edeka,Produce,0.55,2,1.1,2024,9
2024-05-14,Leipzig,REWE,Produce,4.37,13,56.81,2024,5
2024-10-10,Munich,Aldi,Household,14.8,20,296.0,2024,10
2023-12-21,Leipzig,Lidl,Produce,1.54,12,18.48,2023,12
2023-07-30,Munich,Lidl,Beverages,1.81,12,21.72,2023,7
2024-10-19,Stuttgart,Edeka,Dairy,2.65,8,21.2,2024,10
2024-08-18,Leipzig,REWE,Produce,4.78,9,43.02,2024,8
2023-01-30,Frankfurt,Aldi,Beverages,2.5,8,20.0,2023,1
2024-07-30,Cologne,Edeka,Bakery,1.82,18,32.76,2024,7
2023-01-24,Stuttgart,Aldi,Beverages,4.1,14,57.4,2023,1
2024-12-23,Cologne,Lidl,Produce,3.72,2,7.44,2024,12
2023-08-10,Hamburg,Aldi,Bakery,2.54,8,20.32,2023,8
2024-08-24,Leipzig,Lidl,Household,4.91,10,49.1,2024,8
2024-09-09,Cologne,REWE,Beverages,5.51,5,27.55,2024,9
2024-11-14,Stuttgart,Edeka,Snacks,2.16,2,4.32,2024,11
2024-08-11,Hamburg,Aldi,Produce,4.76,20,95.2,2024,8
2024-08-02,Cologne,Aldi,Dairy,2.56,17,43.52,2024,8
2024-02-05,Hamburg,Lidl,Beverages,1.68,1,1.68,2024,2
2024-08-26,Stuttgart,Edeka,Dairy,2.16,5,10.8,2024,8
2024-05-26,Hamburg,REWE,Beverages,3.72,11,40.92,2024,5
2023-03-29,Stuttgart,REWE,Bakery,1.42,8,11.36,2023,3
2024-04-09,Berlin,Edeka,Dairy,2.3,3,6.9,2024,4
2023-02-19,Stuttgart,Lidl,Household,3.38,17,57.46,2023,2
2023-04-13,Hamburg,REWE,Produce,4.52,19,85.88,2023,4
2024-01-03,Leipzig,Aldi,Dairy,4.34,15,65.1,2024,1
2024-05-06,Stuttgart,Aldi,Produce,2.55,13,33.15,2024,5
2024-07-11,Stuttgart,Lidl,Bakery,3.66,8,29.28,2024,7
2024-11-21,Leipzig,REWE,Household,4.31,17,73.27,2024,11
2023-09-25,Frankfurt,Edeka,Household,2.9,12,34.8,2023,9
2024-02-01,Frankfurt,REWE,Produce,1.97,15,29.55,2024,2
2023-11-16,Hamburg,Aldi,Beverages,2.19,18,39.42,2023,11
2024-06-03,Frankfurt,Lidl,Produce,1.56,5,7.8,2024,6
2024-03-24,Cologne,Edeka,Dairy,3.68,7,25.76,2024,3
2024-04-20,Frankfurt,Lidl,Dairy,3.81,7,26.67,2024,4
2024-08-12,Berlin,Edeka,Beverages,3.82,1,3.82,2024,8
2023-08-28,Frankfurt,Edeka,Produce,3.75,5,18.75,2023,8
2023-09-15,Cologne,Aldi,Produce,1.78,5,8.9,2023,9
2024-12-08,Stuttgart,Aldi,Produce,3.64,3,10.92,2024,12
2024-10-04,Cologne,Edeka,Snacks,2.81,2,5.62,2024,10
2024-01-25,Hamburg,REWE,Household,14.27,20,285.4,2024,1
2023-12-09,Munich,Edeka,Snacks,0.94,3,2.82,2023,12
2024-01-22,Cologne,Edeka,Household,13.01,10,130.1,2024,1
2024-01-29,Hamburg,Edeka,Dairy,1.4,18,25.2,2024,1
2024-11-13,Hamburg,Lidl,Household,7.57,13,98.41,2024,11
2024-10-20,Frankfurt,Aldi,Dairy,0.82,17,13.94,2024,10
2023-09-27,Frankfurt,Edeka,Bakery,3.85,20,77.0,2023,9
2023-05-29,Hamburg,Lidl,Produce,4.84,15,72.6,2023,5
2024-01-15,Stuttgart,Lidl,Dairy,4.34,14,60.76,2024,1
2023-01-28,Berlin,REWE,Bakery,1.09,20,21.8,2023,1
2023-05-29,Stuttgart,Aldi,Household,6.02,11,66.22,2023,5
2024-02-24,Hamburg,REWE,Snacks,1.82,3,5.46,2024,2
2023-10-07,Frankfurt,Edeka,Dairy,4.42,14,61.88,2023,10
2023-07-01,Cologne,Edeka,Produce,4.04,11,44.44,2023,7
2023-06-15,Berlin,Aldi,Household,10.41,19,197.79,2023,6
2023-01-17,Munich,Edeka,Dairy,2.22,17,37.74,2023,1
2023-05-30,Stuttgart,Aldi,Snacks,3.43,10,34.3,2023,5
2023-12-05,Cologne,Lidl,Bakery,3.08,10,30.8,2023,12
2023-02-14,Frankfurt,Aldi,Bakery,2.46,8,19.68,2023,2
2024-05-16,Cologne,Lidl,Bakery,2.45,11,26.95,2024,5
2023-07-08,Cologne,Aldi,Household,2.99,7,20.93,2023,7
2024-10-12,Frankfurt,Aldi,Produce,2.21,20,44.2,2024,10
2023-03-02,Cologne,Lidl,Dairy,1.31,2,2.62,2023,3
2023-10-21,Hamburg,REWE,Dairy,3.53,10,35.3,2023,10
2023-02-02,Stuttgart,Lidl,Bakery,3.61,16,57.76,2023,2
2023-10-26,Berlin,Aldi,Beverages,5.65,11,62.15,2023,10
2024-02-19,Stuttgart,Edeka,Snacks,3.44,2,6.88,2024,2
2024-09-15,Leipzig,REWE,Household,4.8,8,38.4,2024,9
2024-07-02,Frankfurt,Edeka,Dairy,2.7,5,13.5,2024,7
2024-03-06,Berlin,Aldi,Snacks,2.76,16,44.16,2024,3
2024-05-09,Hamburg,REWE,Produce,3.4,14,47.6,2024,5
2023-04-10,Frankfurt,REWE,Dairy,4.5,16,72.0,2023,4
2023-01-23,Hamburg,Aldi,Produce,1.65,18,29.7,2023,1
2024-02-24,Munich,Edeka,Produce,3.14,13,40.82,2024,2
2024-02-28,Munich,Edeka,Dairy,1.8,14,25.2,2024,2
2024-05-01,Munich,Aldi,Snacks,2.58,9,23.22,2024,5
2024-12-30,Berlin,REWE,Dairy,1.87,16,29.92,2024,12
2023-03-30,Leipzig,REWE,Bakery,3.12,19,59.28,2023,3
2023-07-28,Stuttgart,Aldi,Produce,3.37,11,37.07,2023,7
2023-09-28,Stuttgart,Edeka,Produce,1.28,7,8.96,2023,9
2024-02-10,Munich,Edeka,Snacks,1.33,11,14.63,2024,2
2024-12-21,Munich,Edeka,Bakery,2.34,1,2.34,2024,12
2023-10-05,Hamburg,Aldi,Beverages,4.51,13,58.63,2023,10
2023-07-25,Leipzig,Lidl,Snacks,1.14,6,6.84,2023,7
2024-08-12,Cologne,Aldi,Beverages,2.43,16,38.88,2024,8
2023-11-24,Leipzig,Lidl,Bakery,1.2,13,15.6,2023,11
2024-09-01,Leipzig,Edeka,Produce,0.91,11,10.01,2024,9
2023-12-02,Cologne,Aldi,Bakery,2.18,14,30.52,2023,12
2024-08-28,Stuttgart,Lidl,Household,4.9,16,78.4,2024,8
2024-08-14,Stuttgart,Edeka,Bakery,1.73,18,31.14,2024,8
2023-02-07,Munich,Edeka,Snacks,2.46,19,46.74,2023,2
2023-08-16,Stuttgart,Edeka,Produce,3.55,6,21.3,2023,8
2024-04-27,Cologne,Aldi,Produce,0.65,18,11.7,2024,4
2023-05-14,Leipzig,Edeka,Produce,2.04,17,34.68,2023,5
2024-12-08,Munich,Edeka,Household,6.66,4,26.64,2024,12
2024-01-25,Munich,REWE,Dairy,4.05,1,4.05,2024,1
2024-09-04,Berlin,Lidl,Bakery,2.24,5,11.2,2024,9
2024-02-29,Frankfurt,Edeka,Produce,2.04,17,34.68,2024,2
2024-08-09,Cologne,Aldi,Dairy,1.45,12,17.4,2024,8
2024-05-24,Munich,Lidl,Snacks,3.06,5,15.3,2024,5
2024-12-20,Cologne,Edeka,Household,13.41,1,13.41,2024,12
2024-08-17,Berlin,Edeka,Household,14.67,20,293.4,2024,8
2024-03-02,Leipzig,Lidl,Dairy,4.08,15,61.2,2024,3
2024-10-16,Berlin,Lidl,Household,12.01,20,240.2,2024,10
2024-04-18,Munich,Lidl,Snacks,2.08,13,27.04,2024,4
2024-07-21,Cologne,Aldi,Beverages,4.62,2,9.24,2024,7
2023-12-27,Cologne,Lidl,Household,9.81,4,39.24,2023,12
2023-07-30,Cologne,Aldi,Bakery,3.2,3,9.6,2023,7
2023-06-28,Berlin,Edeka,Dairy,3.41,13,44.33,2023,6
2023-02-27,Hamburg,Lidl,Snacks,1.98,10,19.8,2023,2
2023-03-14,Hamburg,REWE,Beverages,3.36,6,20.16,2023,3
2023-08-03,Cologne,Aldi,Produce,3.44,6,20.64,2023,8
2023-03-14,Cologne,Edeka,Beverages,5.33,3,15.99,2023,3
2024-04-11,Frankfurt,Aldi,Produce,2.54,9,22.86,2024,4
2023-09-28,Munich,Aldi,Snacks,1.75,10,17.5,2023,9
2024-05-13,Berlin,Aldi,Bakery,3.53,19,67.07,2024,5
2023-12-20,Frankfurt,Lidl,Beverages,2.45,8,19.6,2023,12
2023-08-22,Cologne,REWE,Household,13.9,2,27.8,2023,8
2023-11-15,Stuttgart,REWE,Snacks,2.21,19,41.99,2023,11
2023-01-19,Hamburg,Edeka,Snacks,1.72,8,13.76,2023,1
2024-09-16,Hamburg,Edeka,Snacks,1.82,20,36.4,2024,9
2024-07-28,Frankfurt,REWE,Produce,2.95,14,41.3,2024,7
2024-01-07,Hamburg,REWE,Bakery,1.83,1,1.83,2024,1
2023-07-03,Hamburg,Aldi,Beverages,4.88,1,4.88,2023,7
2023-10-04,Stuttgart,Edeka,Household,14.76,15,221.4,2023,10
2024-11-04,Munich,REWE,Household,12.68,19,240.92,2024,11
2023-05-25,Cologne,REWE,Produce,1.05,17,17.85,2023,5
2024-10-19,Leipzig,REWE,Bakery,1.85,13,24.05,2024,10
2023-03-22,Frankfurt,Edeka,Bakery,2.45,20,49.0,2023,3
2023-11-18,Stuttgart,Aldi,Produce,4.47,13,58.11,2023,11
2024-03-10,Berlin,Aldi,Beverages,3.32,16,53.12,2024,3
2023-02-12,Berlin,Lidl,Produce,1.95,17,33.15,2023,2
2023-11-09,Stuttgart,Edeka,Bakery,3.28,5,16.4,2023,11
2023-10-20,Cologne,Lidl,Beverages,4.7,8,37.6,2023,10
2024-11-18,Berlin,REWE,Household,3.83,9,34.47,2024,11
2023-03-10,Stuttgart,Aldi,Snacks,1.16,14,16.24,2023,3
2023-02-25,Hamburg,Edeka,Snacks,2.12,9,19.08,2023,2
2024-09-22,Munich,Aldi,Dairy,3.97,17,67.49,2024,9
2023-07-23,Frankfurt,Lidl,Dairy,1.83,11,20.13,2023,7
2024-02-24,Frankfurt,REWE,Snacks,2.47,7,17.29,2024,2
2024-07-20,Hamburg,Aldi,Produce,2.43,6,14.58,2024,7
2024-07-03,Leipzig,Lidl,Dairy,0.89,1,0.89,2024,7
2023-08-31,Cologne,Lidl,Household,8.11,13,105.43,2023,8
2023-07-20,Munich,Edeka,Dairy,3.15,10,31.5,2023,7
2024-04-18,Berlin,REWE,Beverages,5.33,8,42.64,2024,4
2024-06-10,Leipzig,REWE,Produce,1.8,15,27.0,2024,6
2024-10-17,Frankfurt,Aldi,Produce,3.16,6,18.96,2024,10
2023-03-18,Frankfurt,Aldi,Produce,4.67,2,9.34,2023,3
2024-04-22,Cologne,Lidl,Beverages,4.01,14,56.14,2024,4
2024-03-15,Munich,Aldi,Dairy,4.16,19,79.04,2024,3
2023-09-20,Stuttgart,REWE,Household,9.71,17,165.07,2023,9
2023-07-04,Berlin,Edeka,Beverages,4.05,15,60.75,2023,7
2023-02-24,Frankfurt,Aldi,Snacks,2.71,11,29.81,2023,2
2023-11-04,Frankfurt,Aldi,Bakery,3.2,20,64.0,2023,11
2024-05-30,Berlin,Aldi,Snacks,2.12,3,6.36,2024,5
2023-10-26,Leipzig,Edeka,Snacks,2.51,4,10.04,2023,10
2024-07-05,Munich,REWE,Household,11.05,15,165.75,2024,7
2023-08-18,Munich,Aldi,Dairy,1.38,3,4.14,2023,8
2024-01-12,Munich,Aldi,Dairy,1.92,6,11.52,2024,1
2023-10-13,Frankfurt,Edeka,Bakery,3.66,19,69.54,2023,10
2023-05-18,Stuttgart,REWE,Dairy,1.69,10,16.9,2023,5
2024-04-22,Hamburg,REWE,Produce,3.37,2,6.74,2024,4
2024-09-06,Leipzig,Edeka,Snacks,0.85,15,12.75,2024,9
2023-01-07,Frankfurt,Edeka,Bakery,3.43,13,44.59,2023,1
2024-11-06,Cologne,Aldi,Bakery,2.69,17,45.73,2024,11
2024-02-23,Leipzig,Aldi,Dairy,2.67,5,13.35,2024,2
2024-04-16,Cologne,REWE,Bakery,3.17,15,47.55,2024,4
2024-02-24,Stuttgart,Lidl,Bakery,3.24,20,64.8,2024,2
2023-10-03,Leipzig,Lidl,Produce,1.61,3,4.83,2023,10
2024-07-14,Frankfurt,Edeka,Snacks,3.43,18,61.74,2024,7
2024-08-30,Frankfurt,REWE,Bakery,3.72,19,70.68,2024,8
2024-07-24,Berlin,Lidl,Bakery,1.48,3,4.44,2024,7
2024-11-19,Munich,Lidl,Bakery,1.85,1,1.85,2024,11
2023-03-31,Stuttgart,Edeka,Household,6.88,18,123.84,2023,3
2023-10-09,Berlin,REWE,Beverages,4.92,17,83.64,2023,10
2024-07-01,Stuttgart,Lidl,Household,6.34,4,25.36,2024,7
2023-06-20,Cologne,REWE,Produce,3.51,4,14.04,2023,6
2024-09-29,Cologne,Edeka,Household,10.55,16,168.8,2024,9
2023-12-21,Hamburg,Lidl,Snacks,2.28,9,20.52,2023,12
2023-07-23,Munich,Aldi,Beverages,4.1,17,69.7,2023,7
2023-10-16,Munich,Aldi,Bakery,1.53,20,30.6,2023,10
2024-04-06,Stuttgart,REWE,Dairy,1.36,18,24.48,2024,4
2024-08-31,Cologne,REWE,Bakery,1.88,7,13.16,2024,8
2023-06-22,Berlin,Lidl,Produce,2.7,11,29.7,2023,6
2023-10-28,Frankfurt,REWE,Bakery,2.51,6,15.06,2023,10
